"patch" "rep" "nut" "loss" "ampl"
"3779" 1 5 10 0.451 "29.51167814"
"3780" 2 5 10 0.451 "59.109533916"
"3781" 1 5 10 0.501 "27.62469776"
"3782" 2 5 10 0.501 "54.322242556"
"3783" 1 5 10 0.551 "27.30117792"
"3784" 2 5 10 0.551 "47.068038308"
"3785" 1 5 10 0.601 "26.055516904"
"3786" 2 5 10 0.601 "44.230258116"
"3787" 1 5 10 0.651 "21.89406638"
"3788" 2 5 10 0.651 "36.07139816"
"3789" 1 5 10 0.701 "13.59658404"
"3790" 2 5 10 0.701 "25.681182956"
"3791" 1 5 10 0.751 "5.370231"
"3792" 2 5 10 0.751 "22.017826404"
"3793" 1 5 10 0.801 "2.24978724"
"3794" 2 5 10 0.801 "41.485978668"
"3795" 1 5 10 0.851 "11.896256128"
"3796" 2 5 10 0.851 "55.799604048"
"3797" 1 5 10 0.901 "17.177020564"
"3798" 2 5 10 0.901 "50.9360299412"
"3799" 1 5 10 0.951 "21.94447604"
"3800" 2 5 10 0.951 "0.0894870448"
"3801" 1 5 9 0.001 "0"
"3802" 2 5 9 0.001 "0"
"3803" 1 5 9 0.051 "NA"
"3804" 2 5 9 0.051 "NA"
"3805" 1 5 9 0.101 "NA"
"3806" 2 5 9 0.101 "NA"
"3807" 1 5 9 0.151 "40.6168337777778"
"3808" 2 5 9 0.151 "61.3176498555556"
"3809" 1 5 9 0.201 "39.0418148636364"
"3810" 2 5 9 0.201 "60.9474629181818"
"3811" 1 5 9 0.251 "37.55132636"
"3812" 2 5 9 0.251 "60.622472584"
"3813" 1 5 9 0.301 "36.142208368"
"3814" 2 5 9 0.301 "60.3136993"
"3815" 1 5 9 0.351 "34.861954664"
"3816" 2 5 9 0.351 "60.04621784"
"3817" 1 5 9 0.401 "33.640235376"
"3818" 2 5 9 0.401 "59.784828376"
"3819" 1 5 9 0.451 "32.066032432"
"3820" 2 5 9 0.451 "59.333662832"
"3821" 1 5 9 0.501 "30.073599168"
"3822" 2 5 9 0.501 "59.361819164"
"3823" 1 5 9 0.551 "29.270956908"
"3824" 2 5 9 0.551 "52.971033828"
"3825" 1 5 9 0.601 "29.036437988"
"3826" 2 5 9 0.601 "48.409183508"
"3827" 1 5 9 0.651 "26.73623772"
"3828" 2 5 9 0.651 "41.873650212"
"3829" 1 5 9 0.701 "15.580255912"
"3830" 2 5 9 0.701 "26.866020972"
"3831" 1 5 9 0.751 "5.68453896"
"3832" 2 5 9 0.751 "21.394710564"
"3833" 1 5 9 0.801 "2.78937984"
"3834" 2 5 9 0.801 "40.629167396"
"3835" 1 5 9 0.851 "18.327990932"
"3836" 2 5 9 0.851 "55.494711348"
"3837" 1 5 9 0.901 "26.017276788"
"3838" 2 5 9 0.901 "49.550824002"
"3839" 1 5 9 0.951 "26.562265032"
"3840" 2 5 9 0.951 "20.2580695524"
"3841" 1 5 8 0.001 "NA"
"3842" 2 5 8 0.001 "NA"
"3843" 1 5 8 0.051 "NA"
"3844" 2 5 8 0.051 "NA"
"3845" 1 5 8 0.101 "NA"
"3846" 2 5 8 0.101 "NA"
"3847" 1 5 8 0.151 "42.6396433555556"
"3848" 2 5 8 0.151 "60.7498838666667"
"3849" 1 5 8 0.201 "41.2028158727273"
"3850" 2 5 8 0.201 "60.3623882272727"
"3851" 1 5 8 0.251 "39.816533692"
"3852" 2 5 8 0.251 "59.987939128"
"3853" 1 5 8 0.301 "38.454792356"
"3854" 2 5 8 0.301 "59.611710108"
"3855" 1 5 8 0.351 "37.154660456"
"3856" 2 5 8 0.351 "59.225545192"
"3857" 1 5 8 0.401 "36.157575668"
"3858" 2 5 8 0.401 "59.127200284"
"3859" 1 5 8 0.451 "34.65440296"
"3860" 2 5 8 0.451 "58.385488496"
"3861" 1 5 8 0.501 "32.820631364"
"3862" 2 5 8 0.501 "57.775859896"
"3863" 1 5 8 0.551 "30.569338728"
"3864" 2 5 8 0.551 "59.120165084"
"3865" 1 5 8 0.601 "31.879864548"
"3866" 2 5 8 0.601 "52.45582882"
"3867" 1 5 8 0.651 "31.12216932"
"3868" 2 5 8 0.651 "47.395071476"
"3869" 1 5 8 0.701 "18.030045348"
"3870" 2 5 8 0.701 "28.578057544"
"3871" 1 5 8 0.751 "5.94472864"
"3872" 2 5 8 0.751 "20.867906276"
"3873" 1 5 8 0.801 "11.10482652"
"3874" 2 5 8 0.801 "39.944137424"
"3875" 1 5 8 0.851 "25.343076052"
"3876" 2 5 8 0.851 "53.18665812"
"3877" 1 5 8 0.901 "29.716800728"
"3878" 2 5 8 0.901 "38.23953348"
"3879" 1 5 8 0.951 "NA"
"3880" 2 5 8 0.951 "NA"
"3881" 1 5 7 0.001 "NA"
"3882" 2 5 7 0.001 "NA"
"3883" 1 5 7 0.051 "NA"
"3884" 2 5 7 0.051 "NA"
"3885" 1 5 7 0.101 "NA"
"3886" 2 5 7 0.101 "NA"
"3887" 1 5 7 0.151 "44.8851507111111"
"3888" 2 5 7 0.151 "60.0975162444444"
"3889" 1 5 7 0.201 "43.57474059"
"3890" 2 5 7 0.201 "59.64359442"
"3891" 1 5 7 0.251 "42.267103888"
"3892" 2 5 7 0.251 "59.205422228"
"3893" 1 5 7 0.301 "40.965772028"
"3894" 2 5 7 0.301 "58.73712028"
"3895" 1 5 7 0.351 "39.675145188"
"3896" 2 5 7 0.351 "58.220842228"
"3897" 1 5 7 0.401 "38.398234464"
"3898" 2 5 7 0.401 "57.651840552"
"3899" 1 5 7 0.451 "37.258523664"
"3900" 2 5 7 0.451 "57.332108352"
"3901" 1 5 7 0.501 "35.70636006"
"3902" 2 5 7 0.501 "56.285660708"
"3903" 1 5 7 0.551 "33.194698008"
"3904" 2 5 7 0.551 "56.247854188"
"3905" 1 5 7 0.601 "34.425009396"
"3906" 2 5 7 0.601 "56.796289412"
"3907" 1 5 7 0.651 "34.57770534"
"3908" 2 5 7 0.651 "51.405271136"
"3909" 1 5 7 0.701 "21.75226408"
"3910" 2 5 7 0.701 "31.61949866"
"3911" 1 5 7 0.751 "6.16236208"
"3912" 2 5 7 0.751 "20.418519128"
"3913" 1 5 7 0.801 "18.457271012"
"3914" 2 5 7 0.801 "38.362819336"
"3915" 1 5 7 0.851 "25.725745"
"3916" 2 5 7 0.851 "53.456295028"
"3917" 1 5 7 0.901 "33.55954004"
"3918" 2 5 7 0.901 "38.56258346"
"3919" 1 5 7 0.951 "NA"
"3920" 2 5 7 0.951 "NA"
"3921" 1 5 6 0.001 "NA"
"3922" 2 5 6 0.001 "NA"
"3923" 1 5 6 0.051 "NA"
"3924" 2 5 6 0.051 "NA"
"3925" 1 5 6 0.101 "NA"
"3926" 2 5 6 0.101 "NA"
"3927" 1 5 6 0.151 "NA"
"3928" 2 5 6 0.151 "NA"
"3929" 1 5 6 0.201 "46.12450942"
"3930" 2 5 6 0.201 "58.89985185"
"3931" 1 5 6 0.251 "44.921768125"
"3932" 2 5 6 0.251 "58.35842595"
"3933" 1 5 6 0.301 "43.724838964"
"3934" 2 5 6 0.301 "57.788236676"
"3935" 1 5 6 0.351 "42.52613978"
"3936" 2 5 6 0.351 "57.163738424"
"3937" 1 5 6 0.401 "41.340651716"
"3938" 2 5 6 0.401 "56.445533348"
"3939" 1 5 6 0.451 "40.157639304"
"3940" 2 5 6 0.451 "55.602699836"
"3941" 1 5 6 0.501 "38.96219322"
"3942" 2 5 6 0.501 "54.585740332"
"3943" 1 5 6 0.551 "34.839158156"
"3944" 2 5 6 0.551 "54.6268255"
"3945" 1 5 6 0.601 "34.273668332"
"3946" 2 5 6 0.601 "56.486777384"
"3947" 1 5 6 0.651 "37.698506504"
"3948" 2 5 6 0.651 "54.820244628"
"3949" 1 5 6 0.701 "30.843839144"
"3950" 2 5 6 0.701 "40.468083724"
"3951" 1 5 6 0.751 "6.34505852"
"3952" 2 5 6 0.751 "20.030821992"
"3953" 1 5 6 0.801 "19.847266668"
"3954" 2 5 6 0.801 "31.82632322"
"3955" 1 5 6 0.851 "32.098676608"
"3956" 2 5 6 0.851 "46.276659416"
"3957" 1 5 6 0.901 "25.782438368"
"3958" 2 5 6 0.901 "36.90670804"
"3959" 1 5 6 0.951 "NA"
"3960" 2 5 6 0.951 "NA"
"3961" 1 5 5 0.001 "NA"
"3962" 2 5 5 0.001 "NA"
"3963" 1 5 5 0.051 "NA"
"3964" 2 5 5 0.051 "NA"
"3965" 1 5 5 0.101 "NA"
"3966" 2 5 5 0.101 "NA"
"3967" 1 5 5 0.151 "NA"
"3968" 2 5 5 0.151 "NA"
"3969" 1 5 5 0.201 "48.78078059"
"3970" 2 5 5 0.201 "58.15850905"
"3971" 1 5 5 0.251 "47.7023348166667"
"3972" 2 5 5 0.251 "57.4814608"
"3973" 1 5 5 0.301 "46.63068846"
"3974" 2 5 5 0.301 "56.793773548"
"3975" 1 5 5 0.351 "45.556657532"
"3976" 2 5 5 0.351 "56.077701016"
"3977" 1 5 5 0.401 "44.487329548"
"3978" 2 5 5 0.401 "55.300479368"
"3979" 1 5 5 0.451 "43.4217326"
"3980" 2 5 5 0.451 "54.443107884"
"3981" 1 5 5 0.501 "42.356129168"
"3982" 2 5 5 0.501 "53.485787432"
"3983" 1 5 5 0.551 "36.396523128"
"3984" 2 5 5 0.551 "54.7883273"
"3985" 1 5 5 0.601 "35.610818856"
"3986" 2 5 5 0.601 "54.090705408"
"3987" 1 5 5 0.651 "40.594223964"
"3988" 2 5 5 0.651 "57.874781956"
"3989" 1 5 5 0.701 "39.34302516"
"3990" 2 5 5 0.701 "49.624979684"
"3991" 1 5 5 0.751 "6.50474108"
"3992" 2 5 5 0.751 "19.697303396"
"3993" 1 5 5 0.801 "40.29386598"
"3994" 2 5 5 0.801 "46.671380408"
"3995" 1 5 5 0.851 "34.870275916"
"3996" 2 5 5 0.851 "47.703432412"
"3997" 1 5 5 0.901 "NA"
"3998" 2 5 5 0.901 "NA"
"3999" 1 5 5 0.951 "NA"
"4000" 2 5 5 0.951 "NA"
"4001" 1 5 4 0.001 "NA"
"4002" 2 5 4 0.001 "NA"
"4003" 1 5 4 0.051 "NA"
"4004" 2 5 4 0.051 "NA"
"4005" 1 5 4 0.101 "NA"
"4006" 2 5 4 0.101 "NA"
"4007" 1 5 4 0.151 "NA"
"4008" 2 5 4 0.151 "NA"
"4009" 1 5 4 0.201 "51.4015149222222"
"4010" 2 5 4 0.201 "57.5080605444444"
"4011" 1 5 4 0.251 "50.4045458272727"
"4012" 2 5 4 0.251 "56.6851052727273"
"4013" 1 5 4 0.301 "49.398229784"
"4014" 2 5 4 0.301 "55.8806781"
"4015" 1 5 4 0.351 "48.413235124"
"4016" 2 5 4 0.351 "55.046146292"
"4017" 1 5 4 0.401 "47.405123192"
"4018" 2 5 4 0.401 "54.192571144"
"4019" 1 5 4 0.451 "46.381955092"
"4020" 2 5 4 0.451 "53.286957432"
"4021" 1 5 4 0.501 "39.321752372"
"4022" 2 5 4 0.501 "55.295278712"
"4023" 1 5 4 0.551 "38.350335976"
"4024" 2 5 4 0.551 "54.535499196"
"4025" 1 5 4 0.601 "37.701850236"
"4026" 2 5 4 0.601 "53.962193792"
"4027" 1 5 4 0.651 "37.613466256"
"4028" 2 5 4 0.651 "53.767541764"
"4029" 1 5 4 0.701 "43.46506956"
"4030" 2 5 4 0.701 "53.61362694"
"4031" 1 5 4 0.751 "34.77563152"
"4032" 2 5 4 0.751 "39.645784212"
"4033" 1 5 4 0.801 "35.77041716"
"4034" 2 5 4 0.801 "52.6074427116"
"4035" 1 5 4 0.851 "NA"
"4036" 2 5 4 0.851 "NA"
"4037" 1 5 4 0.901 "NA"
"4038" 2 5 4 0.901 "NA"
"4039" 1 5 4 0.951 "NA"
"4040" 2 5 4 0.951 "NA"
"4041" 1 5 3 0.001 "NA"
"4042" 2 5 3 0.001 "NA"
"4043" 1 5 3 0.051 "NA"
"4044" 2 5 3 0.051 "NA"
"4045" 1 5 3 0.101 "NA"
"4046" 2 5 3 0.101 "NA"
"4047" 1 5 3 0.151 "NA"
"4048" 2 5 3 0.151 "NA"
"4049" 1 5 3 0.201 "53.9099442222222"
"4050" 2 5 3 0.201 "57.0202627666667"
"4051" 1 5 3 0.251 "52.9116852636364"
"4052" 2 5 3 0.251 "56.0600783"
"4053" 1 5 3 0.301 "51.904916124"
"4054" 2 5 3 0.301 "55.111822972"
"4055" 1 5 3 0.351 "50.888867944"
"4056" 2 5 3 0.351 "54.134248488"
"4057" 1 5 3 0.401 "49.832965876"
"4058" 2 5 3 0.401 "53.11064284"
"4059" 1 5 3 0.451 "48.693386616"
"4060" 2 5 3 0.451 "51.97516806"
"4061" 1 5 3 0.501 "41.294935048"
"4062" 2 5 3 0.501 "54.924825656"
"4063" 1 5 3 0.551 "40.068241384"
"4064" 2 5 3 0.551 "53.798061776"
"4065" 1 5 3 0.601 "38.72588538"
"4066" 2 5 3 0.601 "52.4698842256"
"4067" 1 5 3 0.651 "33.7905025052"
"4068" 2 5 3 0.651 "46.8898296148"
"4069" 1 5 3 0.701 "46.811274292"
"4070" 2 5 3 0.701 "56.473492036"
"4071" 1 5 3 0.751 "43.788080424"
"4072" 2 5 3 0.751 "46.834108768"
"4073" 1 5 3 0.801 "NA"
"4074" 2 5 3 0.801 "NA"
"4075" 1 5 3 0.851 "NA"
"4076" 2 5 3 0.851 "NA"
"4077" 1 5 3 0.901 "NA"
"4078" 2 5 3 0.901 "NA"
"4079" 1 5 3 0.951 "NA"
"4080" 2 5 3 0.951 "NA"
"4081" 1 5 2 0.001 "NA"
"4082" 2 5 2 0.001 "NA"
"4083" 1 5 2 0.051 "NA"
"4084" 2 5 2 0.051 "NA"
"4085" 1 5 2 0.101 "NA"
"4086" 2 5 2 0.101 "NA"
"4087" 1 5 2 0.151 "NA"
"4088" 2 5 2 0.151 "NA"
"4089" 1 5 2 0.201 "NA"
"4090" 2 5 2 0.201 "NA"
"4091" 1 5 2 0.251 "55.33317872"
"4092" 2 5 2 0.251 "55.56103805"
"4093" 1 5 2 0.301 "54.3012722583333"
"4094" 2 5 2 0.301 "54.452109775"
"4095" 1 5 2 0.351 "53.215534992"
"4096" 2 5 2 0.351 "53.311845532"
"4097" 1 5 2 0.401 "52.058771064"
"4098" 2 5 2 0.401 "52.084923508"
"4099" 1 5 2 0.451 "44.636961496"
"4100" 2 5 2 0.451 "55.66213904"
"4101" 1 5 2 0.501 "43.134522908"
"4102" 2 5 2 0.501 "54.290727522"
"4103" 1 5 2 0.551 "41.117742632"
"4104" 2 5 2 0.551 "52.271996522"
"4105" 1 5 2 0.601 "35.62413927"
"4106" 2 5 2 0.601 "45.9216314744"
"4107" 1 5 2 0.651 "NA"
"4108" 2 5 2 0.651 "NA"
"4109" 1 5 2 0.701 "NA"
"4110" 2 5 2 0.701 "NA"
"4111" 1 5 2 0.751 "48.96100434"
"4112" 2 5 2 0.751 "50.637590656"
"4113" 1 5 2 0.801 "NA"
"4114" 2 5 2 0.801 "NA"
"4115" 1 5 2 0.851 "NA"
"4116" 2 5 2 0.851 "NA"
"4117" 1 5 2 0.901 "NA"
"4118" 2 5 2 0.901 "NA"
"4119" 1 5 2 0.951 "NA"
"4120" 2 5 2 0.951 "NA"
"4121" 1 5 1 0.001 "NA"
"4122" 2 5 1 0.001 "NA"
"4123" 1 5 1 0.051 "NA"
"4124" 2 5 1 0.051 "NA"
"4125" 1 5 1 0.101 "NA"
"4126" 2 5 1 0.101 "NA"
"4127" 1 5 1 0.151 "NA"
"4128" 2 5 1 0.151 "NA"
"4129" 1 5 1 0.201 "NA"
"4130" 2 5 1 0.201 "NA"
"4131" 1 5 1 0.251 "57.76244819"
"4132" 2 5 1 0.251 "55.17495296"
"4133" 1 5 1 0.301 "56.7003706333333"
"4134" 2 5 1 0.301 "53.89708505"
"4135" 1 5 1 0.351 "55.553322832"
"4136" 2 5 1 0.351 "52.605325228"
"4137" 1 5 1 0.401 "48.23987976"
"4138" 2 5 1 0.401 "56.696358712"
"4139" 1 5 1 0.451 "46.6739304692"
"4140" 2 5 1 0.451 "55.2774414092"
"4141" 1 5 1 0.501 "44.6701409104"
"4142" 2 5 1 0.501 "53.3266443348"
"4143" 1 5 1 0.551 "40.8288825328"
"4144" 2 5 1 0.551 "49.1303006412"
"4145" 1 5 1 0.601 "NA"
"4146" 2 5 1 0.601 "NA"
"4147" 1 5 1 0.651 "NA"
"4148" 2 5 1 0.651 "NA"
"4149" 1 5 1 0.701 "NA"
"4150" 2 5 1 0.701 "NA"
"4151" 1 5 1 0.751 "54.750940636"
"4152" 2 5 1 0.751 "55.137879952"
"4153" 1 5 1 0.801 "NA"
"4154" 2 5 1 0.801 "NA"
"4155" 1 5 1 0.851 "NA"
"4156" 2 5 1 0.851 "NA"
"4157" 1 5 1 0.901 "NA"
"4158" 2 5 1 0.901 "NA"
"4159" 1 5 1 0.951 "NA"
"4160" 2 5 1 0.951 "NA"
"4161" 1 5 0 0.001 "NA"
"4162" 2 5 0 0.001 "NA"
"4163" 1 5 0 0.051 "NA"
"4164" 2 5 0 0.051 "NA"
"4165" 1 5 0 0.101 "NA"
"4166" 2 5 0 0.101 "NA"
"4167" 1 5 0 0.151 "NA"
"4168" 2 5 0 0.151 "NA"
"4169" 1 5 0 0.201 "NA"
"4170" 2 5 0 0.201 "NA"
"4171" 1 5 0 0.251 "NA"
"4172" 2 5 0 0.251 "NA"
"4173" 1 5 0 0.301 "59.1190920727273"
"4174" 2 5 0 0.301 "53.4378137636364"
"4175" 1 5 0 0.351 "57.9010732384"
"4176" 2 5 0 0.351 "52.004421528"
"4177" 1 5 0 0.401 "56.5228091376"
"4178" 2 5 0 0.401 "50.453130912"
"4179" 1 5 0 0.451 "48.586593108"
"4180" 2 5 0 0.451 "54.750683018"
"4181" 1 5 0 0.501 "NA"
"4182" 2 5 0 0.501 "NA"
"4183" 1 5 0 0.551 "NA"
"4184" 2 5 0 0.551 "NA"
"4185" 1 5 0 0.601 "NA"
"4186" 2 5 0 0.601 "NA"
"4187" 1 5 0 0.651 "NA"
"4188" 2 5 0 0.651 "NA"
"4189" 1 5 0 0.701 "NA"
"4190" 2 5 0 0.701 "NA"
"4191" 1 5 0 0.751 "NA"
"4192" 2 5 0 0.751 "NA"
"4193" 1 5 0 0.801 "NA"
"4194" 2 5 0 0.801 "NA"
"4195" 1 5 0 0.851 "NA"
"4196" 2 5 0 0.851 "NA"
"4197" 1 5 0 0.901 "NA"
"4198" 2 5 0 0.901 "NA"
"4199" 1 5 0 0.951 "NA"
"4200" 2 5 0 0.951 "NA"
